golgg_game_id,tournament,date,team_blue,team_red,player,team,golddiffat15
68226,LPL 2025 Split 2,2025-05-22,Team WE,WBG,Hang,Team WE,211
68226,LPL 2025 Split 2,2025-05-22,Team WE,WBG,Cube,WBG,-876
68226,LPL 2025 Split 2,2025-05-22,Team WE,WBG,Monki,WBG,-43
68226,LPL 2025 Split 2,2025-05-22,Team WE,WBG,Karis,WBG,-382
68226,LPL 2025 Split 2,2025-05-22,Team WE,WBG,Taeyoon,WBG,-35
68226,LPL 2025 Split 2,2025-05-22,Team WE,WBG,Vampire,WBG,-211
68222,LPL 2025 Split 2,2025-05-21,IG,BLG,Bin,IG,-107
68222,LPL 2025 Split 2,2025-05-21,IG,BLG,Beichuan,IG,21
68222,LPL 2025 Split 2,2025-05-21,IG,BLG,Knight,IG,447
68222,LPL 2025 Split 2,2025-05-21,IG,BLG,Elk,IG,194
68222,LPL 2025 Split 2,2025-05-21,IG,BLG,ON,IG,662
68222,LPL 2025 Split 2,2025-05-21,IG,BLG,TheShy,BLG,107
68222,LPL 2025 Split 2,2025-05-21,IG,BLG,Jiejie,BLG,-21
68222,LPL 2025 Split 2,2025-05-21,IG,BLG,RooKie,BLG,-447
68222,LPL 2025 Split 2,2025-05-21,IG,BLG,GALA,BLG,-194
68222,LPL 2025 Split 2,2025-05-21,IG,BLG,meiko,BLG,-662
68223,LPL 2025 Split 2,2025-05-21,IG,BLG,TheShy,IG,696
68223,LPL 2025 Split 2,2025-05-21,IG,BLG,Jiejie,IG,499
68223,LPL 2025 Split 2,2025-05-21,IG,BLG,RooKie,IG,-355
68223,LPL 2025 Split 2,2025-05-21,IG,BLG,GALA,IG,597
68223,LPL 2025 Split 2,2025-05-21,IG,BLG,meiko,IG,87
68223,LPL 2025 Split 2,2025-05-21,IG,BLG,Bin,BLG,-696
68223,LPL 2025 Split 2,2025-05-21,IG,BLG,Beichuan,BLG,-499
68223,LPL 2025 Split 2,2025-05-21,IG,BLG,Knight,BLG,355
68223,LPL 2025 Split 2,2025-05-21,IG,BLG,Elk,BLG,-597
68223,LPL 2025 Split 2,2025-05-21,IG,BLG,ON,BLG,-87
68224,LPL 2025 Split 2,2025-05-21,IG,BLG,Bin,IG,1241
68224,LPL 2025 Split 2,2025-05-21,IG,BLG,Beichuan,IG,-1375
68224,LPL 2025 Split 2,2025-05-21,IG,BLG,Knight,IG,338
68224,LPL 2025 Split 2,2025-05-21,IG,BLG,Elk,IG,331
68224,LPL 2025 Split 2,2025-05-21,IG,BLG,ON,IG,1440
68224,LPL 2025 Split 2,2025-05-21,IG,BLG,TheShy,BLG,-1241
68224,LPL 2025 Split 2,2025-05-21,IG,BLG,Jiejie,BLG,1375
68224,LPL 2025 Split 2,2025-05-21,IG,BLG,RooKie,BLG,-338
68224,LPL 2025 Split 2,2025-05-21,IG,BLG,GALA,BLG,-331
68224,LPL 2025 Split 2,2025-05-21,IG,BLG,meiko,BLG,-1440
68219,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Flandre,JD Gaming,-146
68219,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Tarzan,JD Gaming,-1121
68219,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Shanks,JD Gaming,-456
68219,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Hope,JD Gaming,-310
68219,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Kael,JD Gaming,4
68219,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Ale,AL,146
68219,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,XUN,AL,1121
68219,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Scout,AL,456
68219,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Peyz,AL,310
68219,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Missing,AL,-4
68220,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Flandre,JD Gaming,-927
68220,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Tarzan,JD Gaming,150
68220,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Shanks,JD Gaming,204
68220,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Hope,JD Gaming,-551
68220,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Kael,JD Gaming,665
68220,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Ale,AL,927
68220,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,XUN,AL,-150
68220,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Scout,AL,-204
68220,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Peyz,AL,551
68220,LPL 2025 Split 2,2025-05-21,JD Gaming,AL,Missing,AL,-665
68216,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Bin,Top Esports,368
68216,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Beichuan,Top Esports,1168
68216,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Knight,Top Esports,1304
68216,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Elk,Top Esports,1022
68216,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,ON,Top Esports,689
68216,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,369,BLG,-368
68216,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Kanavi,BLG,-1168
68216,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Creme,BLG,-1304
68216,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,JackeyLove,BLG,-1022
68216,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Crisp,BLG,-689
68217,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,369,Top Esports,221
68217,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Kanavi,Top Esports,30
68217,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Creme,Top Esports,-254
68217,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,JackeyLove,Top Esports,-245
68217,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Crisp,Top Esports,-222
68217,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Bin,BLG,-221
68217,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Beichuan,BLG,-30
68217,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Knight,BLG,254
68217,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,Elk,BLG,245
68217,LPL 2025 Split 2,2025-05-20,Top Esports,BLG,ON,BLG,222
68213,LPL 2025 Split 2,2025-05-20,FPX,IG,TheShy,FPX,-139
68213,LPL 2025 Split 2,2025-05-20,FPX,IG,Jiejie,FPX,219
68213,LPL 2025 Split 2,2025-05-20,FPX,IG,RooKie,FPX,296
68213,LPL 2025 Split 2,2025-05-20,FPX,IG,GALA,FPX,-536
68213,LPL 2025 Split 2,2025-05-20,FPX,IG,meiko,FPX,-347
68213,LPL 2025 Split 2,2025-05-20,FPX,IG,sheer,IG,139
68213,LPL 2025 Split 2,2025-05-20,FPX,IG,Shad0w,IG,-219
68213,LPL 2025 Split 2,2025-05-20,FPX,IG,Care,IG,-296
68213,LPL 2025 Split 2,2025-05-20,FPX,IG,Assum,IG,536
68213,LPL 2025 Split 2,2025-05-20,FPX,IG,Jwei,IG,347
68214,LPL 2025 Split 2,2025-05-20,FPX,IG,sheer,FPX,-1385
68214,LPL 2025 Split 2,2025-05-20,FPX,IG,Shad0w,FPX,176
68214,LPL 2025 Split 2,2025-05-20,FPX,IG,Care,FPX,1514
68214,LPL 2025 Split 2,2025-05-20,FPX,IG,Assum,FPX,719
68214,LPL 2025 Split 2,2025-05-20,FPX,IG,Jwei,FPX,128
68214,LPL 2025 Split 2,2025-05-20,FPX,IG,TheShy,IG,1385
68214,LPL 2025 Split 2,2025-05-20,FPX,IG,Jiejie,IG,-176
68214,LPL 2025 Split 2,2025-05-20,FPX,IG,RooKie,IG,-1514
68214,LPL 2025 Split 2,2025-05-20,FPX,IG,GALA,IG,-719
68214,LPL 2025 Split 2,2025-05-20,FPX,IG,meiko,IG,-128
68210,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Ale,NIP,90
68210,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,XUN,NIP,985
68210,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Scout,NIP,-558
68210,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Peyz,NIP,56
68210,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Missing,NIP,33
68210,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Solokill,JD Gaming,-90
68210,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,AKi,JD Gaming,-985
68210,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Doinb,JD Gaming,558
68210,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Leave,JD Gaming,-56
68210,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Ppgod,JD Gaming,-33
68211,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Solokill,NIP,1928
68211,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,AKi,NIP,-572
68211,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Doinb,NIP,-353
68211,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Leave,NIP,-517
68211,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Ppgod,NIP,-16
68211,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Ale,JD Gaming,-1928
68211,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,XUN,JD Gaming,572
68211,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Scout,JD Gaming,353
68211,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Peyz,JD Gaming,517
68211,LPL 2025 Split 2,2025-05-19,NIP,JD Gaming,Missing,JD Gaming,16
68207,LPL 2025 Split 2,2025-05-19,WBG,FPX,Breathe,WBG,237
68207,LPL 2025 Split 2,2025-05-19,WBG,FPX,Tian,WBG,172
68207,LPL 2025 Split 2,2025-05-19,WBG,FPX,xiaohu,WBG,491
68207,LPL 2025 Split 2,2025-05-19,WBG,FPX,Light,WBG,924
68207,LPL 2025 Split 2,2025-05-19,WBG,FPX,Hang,WBG,445
68207,LPL 2025 Split 2,2025-05-19,WBG,FPX,sheer,FPX,-237
68207,LPL 2025 Split 2,2025-05-19,WBG,FPX,Shad0w,FPX,-172
68207,LPL 2025 Split 2,2025-05-19,WBG,FPX,Care,FPX,-491
68207,LPL 2025 Split 2,2025-05-19,WBG,FPX,Assum,FPX,-924
68207,LPL 2025 Split 2,2025-05-19,WBG,FPX,Jwei,FPX,-445
68208,LPL 2025 Split 2,2025-05-19,WBG,FPX,sheer,WBG,58
68208,LPL 2025 Split 2,2025-05-19,WBG,FPX,Shad0w,WBG,-422
68208,LPL 2025 Split 2,2025-05-19,WBG,FPX,Care,WBG,-293
68208,LPL 2025 Split 2,2025-05-19,WBG,FPX,Assum,WBG,28
68208,LPL 2025 Split 2,2025-05-19,WBG,FPX,Jwei,WBG,-316
68208,LPL 2025 Split 2,2025-05-19,WBG,FPX,Breathe,FPX,-58
68208,LPL 2025 Split 2,2025-05-19,WBG,FPX,Tian,FPX,422
68208,LPL 2025 Split 2,2025-05-19,WBG,FPX,xiaohu,FPX,293
68208,LPL 2025 Split 2,2025-05-19,WBG,FPX,Light,FPX,-28
68208,LPL 2025 Split 2,2025-05-19,WBG,FPX,Hang,FPX,316
67802,LPL 2025 Split 2,2025-05-18,AL,Team WE,Cube,AL,529
67802,LPL 2025 Split 2,2025-05-18,AL,Team WE,Monki,AL,-2102
67802,LPL 2025 Split 2,2025-05-18,AL,Team WE,Karis,AL,-650
67802,LPL 2025 Split 2,2025-05-18,AL,Team WE,Taeyoon,AL,-126
67802,LPL 2025 Split 2,2025-05-18,AL,Team WE,Vampire,AL,-216
67802,LPL 2025 Split 2,2025-05-18,AL,Team WE,Flandre,Team WE,-529
67802,LPL 2025 Split 2,2025-05-18,AL,Team WE,Tarzan,Team WE,2102
67802,LPL 2025 Split 2,2025-05-18,AL,Team WE,Shanks,Team WE,650
67802,LPL 2025 Split 2,2025-05-18,AL,Team WE,Hope,Team WE,126
67802,LPL 2025 Split 2,2025-05-18,AL,Team WE,Kael,Team WE,216
67803,LPL 2025 Split 2,2025-05-18,AL,Team WE,Cube,AL,477
67803,LPL 2025 Split 2,2025-05-18,AL,Team WE,Monki,AL,168
67803,LPL 2025 Split 2,2025-05-18,AL,Team WE,Karis,AL,-1073
67803,LPL 2025 Split 2,2025-05-18,AL,Team WE,Taeyoon,AL,-262
67803,LPL 2025 Split 2,2025-05-18,AL,Team WE,Vampire,AL,-318
67803,LPL 2025 Split 2,2025-05-18,AL,Team WE,Flandre,Team WE,-477
67803,LPL 2025 Split 2,2025-05-18,AL,Team WE,Tarzan,Team WE,-168
67803,LPL 2025 Split 2,2025-05-18,AL,Team WE,Shanks,Team WE,1073
67803,LPL 2025 Split 2,2025-05-18,AL,Team WE,Hope,Team WE,262
67803,LPL 2025 Split 2,2025-05-18,AL,Team WE,Kael,Team WE,318
67799,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Hoya,Top Esports,742
67799,LPL 2025 Split 2,2025-05-18,Top Esports,TT,xiaohuangren,Top Esports,-405
67799,LPL 2025 Split 2,2025-05-18,Top Esports,TT,SeTab,Top Esports,585
67799,LPL 2025 Split 2,2025-05-18,Top Esports,TT,1xn,Top Esports,-1868
67799,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Feather,Top Esports,-633
67799,LPL 2025 Split 2,2025-05-18,Top Esports,TT,369,TT,-742
67799,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Kanavi,TT,405
67799,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Creme,TT,-585
67799,LPL 2025 Split 2,2025-05-18,Top Esports,TT,JackeyLove,TT,1868
67799,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Crisp,TT,633
67800,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Hoya,Top Esports,-898
67800,LPL 2025 Split 2,2025-05-18,Top Esports,TT,xiaohuangren,Top Esports,727
67800,LPL 2025 Split 2,2025-05-18,Top Esports,TT,SeTab,Top Esports,2616
67800,LPL 2025 Split 2,2025-05-18,Top Esports,TT,1xn,Top Esports,667
67800,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Feather,Top Esports,-203
67800,LPL 2025 Split 2,2025-05-18,Top Esports,TT,369,TT,898
67800,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Kanavi,TT,-727
67800,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Creme,TT,-2616
67800,LPL 2025 Split 2,2025-05-18,Top Esports,TT,JackeyLove,TT,-667
67800,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Crisp,TT,203
67801,LPL 2025 Split 2,2025-05-18,Top Esports,TT,369,Top Esports,810
67801,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Kanavi,Top Esports,-4
67801,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Creme,Top Esports,-799
67801,LPL 2025 Split 2,2025-05-18,Top Esports,TT,JackeyLove,Top Esports,162
67801,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Crisp,Top Esports,-379
67801,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Hoya,TT,-810
67801,LPL 2025 Split 2,2025-05-18,Top Esports,TT,xiaohuangren,TT,4
67801,LPL 2025 Split 2,2025-05-18,Top Esports,TT,SeTab,TT,799
67801,LPL 2025 Split 2,2025-05-18,Top Esports,TT,1xn,TT,-162
67801,LPL 2025 Split 2,2025-05-18,Top Esports,TT,Feather,TT,379
67796,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Ale,JD Gaming,133
67796,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,XUN,JD Gaming,501
67796,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Scout,JD Gaming,-734
67796,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Peyz,JD Gaming,-493
67796,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Missing,JD Gaming,-624
67796,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Bin,BLG,-133
67796,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Beichuan,BLG,-501
67796,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Knight,BLG,734
67796,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Elk,BLG,493
67796,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,ON,BLG,624
67797,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Bin,JD Gaming,1359
67797,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Beichuan,JD Gaming,-574
67797,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Knight,JD Gaming,-193
67797,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Elk,JD Gaming,417
67797,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,ON,JD Gaming,264
67797,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Ale,BLG,-1359
67797,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,XUN,BLG,574
67797,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Scout,BLG,193
67797,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Peyz,BLG,-417
67797,LPL 2025 Split 2,2025-05-17,JD Gaming,BLG,Missing,BLG,-264
67793,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Breathe,WBG,873
67793,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Tian,WBG,-229
67793,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,xiaohu,WBG,-558
67793,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Light,WBG,-444
67793,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Erha,WBG,23
67793,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,369,Top Esports,-873
67793,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Kanavi,Top Esports,229
67793,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Creme,Top Esports,558
67793,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,JackeyLove,Top Esports,444
67793,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Crisp,Top Esports,-23
67794,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Breathe,WBG,509
67794,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Tian,WBG,1164
67794,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,xiaohu,WBG,-1426
67794,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Light,WBG,1326
67794,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Erha,WBG,237
67794,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,369,Top Esports,-509
67794,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Kanavi,Top Esports,-1164
67794,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Creme,Top Esports,1426
67794,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,JackeyLove,Top Esports,-1326
67794,LPL 2025 Split 2,2025-05-17,WBG,Top Esports,Crisp,Top Esports,-237
67790,LPL 2025 Split 2,2025-05-16,IG,NIP,TheShy,IG,61
67790,LPL 2025 Split 2,2025-05-16,IG,NIP,Jiejie,IG,319
67790,LPL 2025 Split 2,2025-05-16,IG,NIP,RooKie,IG,283
67790,LPL 2025 Split 2,2025-05-16,IG,NIP,GALA,IG,248
67790,LPL 2025 Split 2,2025-05-16,IG,NIP,meiko,IG,-119
67790,LPL 2025 Split 2,2025-05-16,IG,NIP,Solokill,NIP,-61
67790,LPL 2025 Split 2,2025-05-16,IG,NIP,AKi,NIP,-319
67790,LPL 2025 Split 2,2025-05-16,IG,NIP,Doinb,NIP,-283
67790,LPL 2025 Split 2,2025-05-16,IG,NIP,Leave,NIP,-248
67790,LPL 2025 Split 2,2025-05-16,IG,NIP,Ppgod,NIP,119
67791,LPL 2025 Split 2,2025-05-16,IG,NIP,Solokill,IG,176
67791,LPL 2025 Split 2,2025-05-16,IG,NIP,AKi,IG,119
67791,LPL 2025 Split 2,2025-05-16,IG,NIP,Doinb,IG,334
67791,LPL 2025 Split 2,2025-05-16,IG,NIP,Leave,IG,-857
67791,LPL 2025 Split 2,2025-05-16,IG,NIP,Ppgod,IG,19
67791,LPL 2025 Split 2,2025-05-16,IG,NIP,TheShy,NIP,-176
67791,LPL 2025 Split 2,2025-05-16,IG,NIP,Jiejie,NIP,-119
67791,LPL 2025 Split 2,2025-05-16,IG,NIP,RooKie,NIP,-334
67791,LPL 2025 Split 2,2025-05-16,IG,NIP,GALA,NIP,857
67791,LPL 2025 Split 2,2025-05-16,IG,NIP,meiko,NIP,-19
67787,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,sheer,FPX,-54
67787,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Shad0w,FPX,-643
67787,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Care,FPX,-257
67787,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Assum,FPX,-172
67787,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Jwei,FPX,-299
67787,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Ale,JD Gaming,54
67787,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,XUN,JD Gaming,643
67787,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Scout,JD Gaming,257
67787,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Peyz,JD Gaming,172
67787,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Missing,JD Gaming,299
67788,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,sheer,FPX,-55
67788,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Shad0w,FPX,-441
67788,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Care,FPX,499
67788,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Assum,FPX,251
67788,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Jwei,FPX,158
67788,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Ale,JD Gaming,55
67788,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,XUN,JD Gaming,441
67788,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Scout,JD Gaming,-499
67788,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Peyz,JD Gaming,-251
67788,LPL 2025 Split 2,2025-05-16,FPX,JD Gaming,Missing,JD Gaming,-158
67784,LPL 2025 Split 2,2025-05-15,Team WE,TT,Cube,Team WE,-275
67784,LPL 2025 Split 2,2025-05-15,Team WE,TT,Monki,Team WE,1025
67784,LPL 2025 Split 2,2025-05-15,Team WE,TT,Karis,Team WE,720
67784,LPL 2025 Split 2,2025-05-15,Team WE,TT,Taeyoon,Team WE,-92
67784,LPL 2025 Split 2,2025-05-15,Team WE,TT,Vampire,Team WE,128
67784,LPL 2025 Split 2,2025-05-15,Team WE,TT,Hoya,TT,275
67784,LPL 2025 Split 2,2025-05-15,Team WE,TT,xiaohuangren,TT,-1025
67784,LPL 2025 Split 2,2025-05-15,Team WE,TT,SeTab,TT,-720
67784,LPL 2025 Split 2,2025-05-15,Team WE,TT,1xn,TT,92
67784,LPL 2025 Split 2,2025-05-15,Team WE,TT,Feather,TT,-128
67785,LPL 2025 Split 2,2025-05-15,Team WE,TT,Hoya,Team WE,94
67785,LPL 2025 Split 2,2025-05-15,Team WE,TT,xiaohuangren,Team WE,-717
67785,LPL 2025 Split 2,2025-05-15,Team WE,TT,SeTab,Team WE,-753
67785,LPL 2025 Split 2,2025-05-15,Team WE,TT,1xn,Team WE,534
67785,LPL 2025 Split 2,2025-05-15,Team WE,TT,Feather,Team WE,82
67785,LPL 2025 Split 2,2025-05-15,Team WE,TT,Cube,TT,-94
67785,LPL 2025 Split 2,2025-05-15,Team WE,TT,Monki,TT,717
67785,LPL 2025 Split 2,2025-05-15,Team WE,TT,Karis,TT,753
67785,LPL 2025 Split 2,2025-05-15,Team WE,TT,Taeyoon,TT,-534
67785,LPL 2025 Split 2,2025-05-15,Team WE,TT,Vampire,TT,-82
67781,LPL 2025 Split 2,2025-05-15,AL,NIP,Flandre,AL,-395
67781,LPL 2025 Split 2,2025-05-15,AL,NIP,Tarzan,AL,739
67781,LPL 2025 Split 2,2025-05-15,AL,NIP,Shanks,AL,969
67781,LPL 2025 Split 2,2025-05-15,AL,NIP,Hope,AL,1347
67781,LPL 2025 Split 2,2025-05-15,AL,NIP,Kael,AL,326
67781,LPL 2025 Split 2,2025-05-15,AL,NIP,Solokill,NIP,395
67781,LPL 2025 Split 2,2025-05-15,AL,NIP,AKi,NIP,-739
67781,LPL 2025 Split 2,2025-05-15,AL,NIP,Doinb,NIP,-969
67781,LPL 2025 Split 2,2025-05-15,AL,NIP,Leave,NIP,-1347
67781,LPL 2025 Split 2,2025-05-15,AL,NIP,Ppgod,NIP,-326
67782,LPL 2025 Split 2,2025-05-15,AL,NIP,Solokill,AL,361
67782,LPL 2025 Split 2,2025-05-15,AL,NIP,AKi,AL,-916
67782,LPL 2025 Split 2,2025-05-15,AL,NIP,Doinb,AL,-580
67782,LPL 2025 Split 2,2025-05-15,AL,NIP,Leave,AL,421
67782,LPL 2025 Split 2,2025-05-15,AL,NIP,Ppgod,AL,-498
67782,LPL 2025 Split 2,2025-05-15,AL,NIP,Flandre,NIP,-361
67782,LPL 2025 Split 2,2025-05-15,AL,NIP,Tarzan,NIP,916
67782,LPL 2025 Split 2,2025-05-15,AL,NIP,Shanks,NIP,580
67782,LPL 2025 Split 2,2025-05-15,AL,NIP,Hope,NIP,-421
67782,LPL 2025 Split 2,2025-05-15,AL,NIP,Kael,NIP,498
67783,LPL 2025 Split 2,2025-05-15,AL,NIP,Flandre,AL,2042
67783,LPL 2025 Split 2,2025-05-15,AL,NIP,Tarzan,AL,805
67783,LPL 2025 Split 2,2025-05-15,AL,NIP,Shanks,AL,-58
67783,LPL 2025 Split 2,2025-05-15,AL,NIP,Hope,AL,386
67783,LPL 2025 Split 2,2025-05-15,AL,NIP,Kael,AL,679
67783,LPL 2025 Split 2,2025-05-15,AL,NIP,Solokill,NIP,-2042
67783,LPL 2025 Split 2,2025-05-15,AL,NIP,AKi,NIP,-805
67783,LPL 2025 Split 2,2025-05-15,AL,NIP,Doinb,NIP,58
67783,LPL 2025 Split 2,2025-05-15,AL,NIP,Leave,NIP,-386
67783,LPL 2025 Split 2,2025-05-15,AL,NIP,Ppgod,NIP,-679
67778,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,369,Top Esports,3
67778,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,Kanavi,Top Esports,-277
67778,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,Creme,Top Esports,432
67778,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,JackeyLove,Top Esports,183
67778,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,Crisp,Top Esports,303
67778,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,Cube,Team WE,-3
67778,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,Monki,Team WE,277
67778,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,Karis,Team WE,-432
67778,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,Taeyoon,Team WE,-183
67778,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,Vampire,Team WE,-303
67779,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,Cube,Top Esports,-130
67779,LPL 2025 Split 2,2025-05-14,Top Esports,Team WE,Monki,Top Esports,-1275
